Thing Type Code,Thing Serial,Thing Name,Owner Group,Alias Config,aliasMapped,deviceId,doorEvent,lastDetectTime,lastLocateTime,location,locationXYZ,logicalReader,sessionId,source,tsCoreIn,tsEdgeIn,zone,AssignedUser,CLEARED_DTM,CLEAR_DTM,CLEAR_EMPLOYEE_IDENT,CLEAR_EVENT_STATE,CLEAR_MESSAGE_ID,DEVICE_ID,Dispatch,DispatchStatus,DispatchedAssociate,EVENT_DESCRIPTION,EVENT_DTM,EventCode,EventOpen,FACID,FacilityName,Priority,SET_DTM,SET_EMPLOYEE_IDENT,SET_EMPLOYEE_SERIAL_NBR,SET_EVENT_STATE,SET_MESSAGE_ID,Cleared,user
TVMEVENTS,157_0,157_0,>LAM,,157_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48764364456753;34.01370439381563;0.0,2723.8;3299.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.640-0400,2020-05-15T12:13:03.964-0400,157,,,,0,,,TVM001052,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,157,Union Station (Gold),0,2020-05-15T14:00-0400,0,,Set,157_0,false,
TVMEVENTS,1879_0,1879_0,>LAM,,1879_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49521283840757;34.01251937024507;0.0,432.1;2866.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.650-0400,2020-05-15T12:13:03.967-0400,1879,,,,0,,,TVM001118,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1879,Downtown Santa Monica,0,2020-05-15T14:00-0400,0,,Set,1879_0,false,
TVMEVENTS,145_0,145_0,>LAM,,145_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.488582844577;34.01038416640749;0.0,2439.4;2086.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.668-0400,2020-05-15T12:13:03.964-0400,145,,,,0,,,TVM001040,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,145,Willowbrook (Blue),0,2020-05-15T14:00-0400,0,,Set,145_0,false,
TVMEVENTS,154_0,154_0,>LAM,,154_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48869104718786;34.007813574027146;0.0,2406.7;1148.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.661-0400,2020-05-15T12:13:03.964-0400,154,,,,0,,,TVM001049,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,154,1st Street,0,2020-05-15T14:00-0400,0,,Set,154_0,false,
TVMEVENTS,162_0,162_0,>LAM,,162_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48766242003063;34.01524623369378;0.0,2718.1;3862.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.688-0400,2020-05-15T12:13:03.964-0400,162,,,,0,,,TVM001057,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,162,Highland Park,0,2020-05-15T14:00-0400,0,,Set,162_0,false,
TVMEVENTS,175_0,175_0,>LAM,,175_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.4908636364899;34.01023932057919;0.0,1748.9;2034.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.707-0400,2020-05-15T12:13:03.965-0400,175,,,,0,,,TVM001070,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,175,Hawthorne/Lennox,0,2020-05-15T14:00-0400,0,,Set,175_0,false,
TVMEVENTS,176_0,176_0,>LAM,,176_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49053104257206;34.01023265041637;0.0,1849.6;2031.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.715-0400,2020-05-15T12:13:03.965-0400,176,,,,0,,,TVM001071,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,176,Crenshaw,0,2020-05-15T14:00-0400,0,,Set,176_0,false,
TVMEVENTS,575_0,575_0,>LAM,,575_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48507006501777;34.01658462136992;0.0,3503.0;4351.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.727-0400,2020-05-15T12:13:03.965-0400,575,,,,0,,,TVM001084,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,575,Azusa Downtown,0,2020-05-15T14:00-0400,0,,Set,575_0,false,
TVMEVENTS,163_0,163_0,>LAM,,163_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48766778444869;34.01552969795621;0.0,2716.5;3966.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.723-0400,2020-05-15T12:13:03.964-0400,163,,,,0,,,TVM001058,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,163,South Pasadena,0,2020-05-15T14:00-0400,0,,Set,163_0,false,
TVMEVENTS,1708_0,1708_0,>LAM,,1708_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49518132186861;34.01619653559908;0.0,441.6;4209.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.737-0400,2020-05-15T12:13:03.966-0400,1708,,,,0,,,TVM001106,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1708,Sherman Way,0,2020-05-15T14:00-0400,0,,Set,1708_0,false,
TVMEVENTS,1267_0,1267_0,>LAM,,1267_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48630254006008;34.013345331199666;0.0,3129.8;3168.4;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.739-0400,2020-05-15T12:13:03.966-0400,1267,,,,0,,,TVM001090,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1267,Indiana,0,2020-05-15T14:00-0400,0,,Set,1267_0,false,
TVMEVENTS,1269_0,1269_0,>LAM,,1269_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48696370458225;34.01333532633802;0.0,2929.6;3164.8;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.754-0400,2020-05-15T12:13:03.966-0400,1269,,,,0,,,TVM001092,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1269,Mariachi,0,2020-05-15T14:00-0400,0,,Set,1269_0,false,
TVMEVENTS,1271_0,1271_0,>LAM,,1271_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48766376113517;34.01346094286045;0.0,2717.7;3210.6;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.781-0400,2020-05-15T12:13:03.966-0400,1271,,,,0,,,TVM001094,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1271,Little Tokyo,0,2020-05-15T14:00-0400,0,,Set,1271_0,false,
TVMEVENTS,1673_0,1673_0,>LAM,,1673_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49253331160168;34.01250825362109;0.0,1243.4;2862.7;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.798-0400,2020-05-15T12:13:03.966-0400,1673,,,,0,,,TVM001105,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1673,La Cienega/Jefferson,0,2020-05-15T14:00-0400,0,,Set,1673_0,false,
TVMEVENTS,1873_0,1873_0,>LAM,,1873_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49321325158697;34.01251714692078;0.0,1037.5;2865.9;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.815-0400,2020-05-15T12:13:03.967-0400,1873,,,,0,,,TVM001112,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1873,Palms,0,2020-05-15T14:00-0400,0,,Set,1873_0,false,
TVMEVENTS,1878_0,1878_0,>LAM,,1878_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.49488024448974;34.01251270027553;0.0,532.8;2864.3;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.830-0400,2020-05-15T12:13:03.967-0400,1878,,,,0,,,TVM001117,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1878,17th St/SMC,0,2020-05-15T14:00-0400,0,,Set,1878_0,false,
TVMEVENTS,1917_0,1917_0,>LAM,,1917_0,,,2020-05-15T12:13:03.852-0400,2020-05-15T12:13:03.852-0400,-118.48976929521183;34.009765738428186;0.0,2080.2;1861.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:13:04.843-0400,2020-05-15T12:13:03.967-0400,1917,,,,0,,,TVM001125,false,UNASSIGNED,,In Service,2020-05-15T14:00-0400,140,true,1917,Harbor Gateway Transit Center,0,2020-05-15T14:00-0400,0,,Set,1917_0,false,
TVMEVENTS,111_2,111_2,>LAM,,111_2,,,2020-05-15T12:19:03.849-0400,2020-05-15T12:19:03.849-0400,-118.49398706888775;34.01590209074579;0.0,803.2;4102.2;0.0,,,SERVICES,2020-05-15T12:23:35.975-0400,2020-05-15T12:23:35.861-0400,111,,,,0,Clear,,TVM00501,false,UNASSIGNED,,CSC Bin Full,2020-05-15T14:00-0400,212,true,111,Cubic Lab,2,2020-05-15T14:00-0400,0,,Set,111_2,true,
TVMEVENTS,111_1,111_1,>LAM,,111_1,,,2020-05-15T12:19:03.849-0400,2020-05-15T12:19:03.849-0400,-118.49398706888775;34.01590209074579;0.0,803.2;4102.2;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T12:23:04.176-0400,2020-05-15T12:23:04.055-0400,111,,2020-05-15T14:00-0400,2020-05-15T14:00-0400,0,Clear,111_1_1,TVM00500,false,UNASSIGNED,,Billbox Removed / Inserted,2020-05-15T14:00-0400,407,true,111,Cubic Lab,1,2020-05-15T14:00-0400,0,,Set,111_1,true,
TVMEVENTS,171_2,171_2,>LAM,,171_2,,,2020-05-15T14:07:03.905-0400,2020-05-15T14:07:03.905-0400,-118.49148590898136;34.00943000495268;0.0,1560.5;1738.5;0.0,,,SERVICES,2020-05-15T14:09:08.702-0400,2020-05-15T14:09:08.583-0400,171,,,,0,Clear,,TVM00501,false,UNASSIGNED,,CSC Bin Full,2020-05-15T14:00-0400,212,true,171,Douglas,2,2020-05-15T14:00-0400,0,,Set,171_2,true,
TVMEVENTS,171_1,171_1,>LAM,,171_1,,,2020-05-15T14:07:03.905-0400,2020-05-15T14:07:03.905-0400,-118.49148590898136;34.00943000495268;0.0,1560.5;1738.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T14:08:33.992-0400,2020-05-15T14:08:33.881-0400,171,,2020-05-15T14:00-0400,2020-05-15T14:00-0400,0,Clear,171_1_1,TVM00500,false,UNASSIGNED,,Billbox Removed / Inserted,2020-05-15T14:00-0400,407,true,171,Douglas,1,2020-05-15T14:00-0400,0,,Set,171_1,true,
TVMEVENTS,172_1,172_1,>LAM,,172_1,,,2020-05-15T14:12:03.924-0400,2020-05-15T14:12:03.924-0400,-118.49148590898136;34.0097190471372;0.0,1560.5;1844.0;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T14:13:03.895-0400,2020-05-15T14:13:03.797-0400,172,,2020-05-15T14:00-0400,2020-05-15T14:00-0400,0,Clear,172_1_1,TVM00500,false,UNASSIGNED,,Billbox Removed / Inserted,2020-05-15T14:00-0400,407,true,172,El Segundo,1,2020-05-15T14:00-0400,0,,Set,172_1,true,
TVMEVENTS,172_2,172_2,>LAM,,172_2,,,2020-05-15T14:12:03.924-0400,2020-05-15T14:12:03.924-0400,-118.49148590898136;34.0097190471372;0.0,1560.5;1844.0;0.0,,,SERVICES,2020-05-15T14:13:36.189-0400,2020-05-15T14:13:36.075-0400,172,,,,0,Clear,,TVM00501,false,UNASSIGNED,,CSC Bin Full,2020-05-15T14:00-0400,212,true,172,El Segundo,2,2020-05-15T14:00-0400,0,,Set,172_2,true,
TVMEVENTS,171_01,171_01,>LAM,,171_01,,,2020-05-15T14:28:03.869-0400,2020-05-15T14:28:03.869-0400,-118.49148590898136;34.00943000495268;0.0,1560.5;1738.5;0.0,,,FPTBRIDGETVMEVENTS,2020-05-15T14:28:03.996-0400,2020-05-15T14:28:03.885-0400,171,,,,0,,,TVM00500,false,UNASSIGNED,,In Service,2020-04-30T11:30-0400,140,true,171,Douglas,0,2020-04-30T11:30-0400,0,,Set,171_01,false,
TVMEVENTS,310_1,310_1,>LAM,,310_1,,,2020-05-21T13:28:03.859-0400,2020-05-21T13:28:03.859-0400,-118.48641385173423;34.01659907227907;0.0,3096.1;4356.8;0.0,,,SERVICES,2020-06-05T11:32:23.625-0400,2020-06-05T11:32:23.393-0400,310,,,,0,Clear,,TVM00500,false,UNASSIGNED,,Billbox Removed / Inserted,2020-05-21T10:00-0400,407,true,310,Arcadia Station,1,2020-05-21T10:00-0400,0,,Set,310_1,true,
TVMEVENTS,80000,80000,>LAM,,80000,,,2020-05-29T16:53:03.846-0400,2020-05-29T16:53:03.846-0400,-118.49264059996229;34.01589097457008;0.0,1210.9;4098.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-29T16:53:03.969-0400,2020-05-29T16:53:03.863-0400,115,,,,0,,,TVM00242,false,UNASSIGNED,,In Service,2020-05-29T11:30-0400,140,true,115,Sepulveda,0,2020-05-29T11:30-0400,0,,Set,80000,false,
TVMEVENTS,80001,80001,>LAM,,80001,,,2020-05-29T16:53:03.846-0400,2020-05-29T16:53:03.846-0400,-118.49264059996229;34.01589097457008;0.0,1210.9;4098.1;0.0,,,FPTBRIDGETVMEVENTS,2020-05-29T16:53:03.969-0400,2020-05-29T16:53:03.864-0400,115,,,,0,,,TVM00243,false,UNASSIGNED,,In Service,2020-05-29T11:30-0400,140,true,115,Sepulveda,0,2020-05-29T11:30-0400,0,,Set,80001,false,
TVMEVENTS,80003,80003,>LAM,,80003,,,2020-05-29T17:05:03.856-0400,2020-05-29T17:05:03.856-0400,-118.49264059996229;34.01589097457008;0.0,1210.9;4098.1;0.0,,,SERVICES,2020-06-05T11:34:44.724-0400,2020-06-05T11:34:44.610-0400,115,,,,0,Clear,,TVM00243,false,UNASSIGNED,,CSC Bin Full,2020-05-29T11:32-0400,212,true,115,Sepulveda,2,2020-05-29T11:32-0400,0,,Set,80003,true,
TVMEVENTS,80002,80002,>LAM,,80002,,,2020-05-29T17:05:03.856-0400,2020-05-29T17:05:03.856-0400,-118.49264059996229;34.01589097457008;0.0,1210.9;4098.1;0.0,,,SERVICES,2020-06-05T11:34:34.802-0400,2020-06-05T11:34:34.681-0400,115,,,,0,Clear,,TVM00242,false,UNASSIGNED,,Billbox Removed / Inserted,2020-05-29T11:32-0400,407,true,115,Sepulveda,1,2020-05-29T11:32-0400,0,,Set,80002,true,
TVMEVENTS,60001,60001,>LAM,,60001,,,2020-06-05T12:06:33.854-0400,2020-06-05T12:06:33.854-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,SERVICES,2020-06-05T12:52:07.165-0400,2020-06-05T12:52:07.046-0400,117,,,,0,Clear,,TVM00251,false,UNASSIGNED,,In Service,2020-06-05T07:30-0400,140,true,117,Woodman,0,2020-06-05T07:30-0400,0,,Set,60001,false,
TVMEVENTS,60000,60000,>LAM,,60000,,,2020-06-05T12:06:33.854-0400,2020-06-05T12:06:33.854-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T12:06:34-0400,2020-06-05T12:06:33.875-0400,117,,,,0,,,TVM00250,false,UNASSIGNED,,In Service,2020-06-05T07:30-0400,140,true,117,Woodman,0,2020-06-05T07:30-0400,0,,Set,60000,false,
TVMEVENTS,60002,60002,>LAM,,60002,,,2020-06-05T12:42:03.865-0400,2020-06-05T12:42:03.865-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T12:47:33.979-0400,2020-06-05T12:47:33.876-0400,117,,2020-05-29T08:25-0400,2020-05-29T08:25-0400,0,Clear,95,TVM00250,false,UNASSIGNED,,Billbox Removed / Inserted,2020-06-05T08:20-0400,407,true,117,Woodman,1,2020-06-05T08:20-0400,0,,Set,60002,true,
TVMEVENTS,60003,60003,>LAM,,60003,,,2020-06-05T12:42:03.865-0400,2020-06-05T12:42:03.865-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,SERVICES,2020-06-05T12:50:13.217-0400,2020-06-05T12:50:13.100-0400,117,,,,0,Clear,,TVM00251,false,UNASSIGNED,,CSC Bin Full,2020-06-05T08:20-0400,212,true,117,Woodman,2,2020-06-05T08:20-0400,0,,Set,60003,true,
TVMEVENTS,60004,60004,>LAM,,60004,,,2020-06-05T12:56:33.847-0400,2020-06-05T12:56:33.847-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T12:56:33.965-0400,2020-06-05T12:56:33.867-0400,117,,,,0,,,TVM00250,false,UNASSIGNED,,In Service,2020-06-05T08:30-0400,140,true,117,Woodman,0,2020-06-05T08:30-0400,0,,Set,60004,false,
TVMEVENTS,60005,60005,>LAM,,60005,,,2020-06-05T12:56:33.847-0400,2020-06-05T12:56:33.847-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T12:56:33.981-0400,2020-06-05T12:56:33.868-0400,117,,,,0,,,TVM00251,false,UNASSIGNED,,In Service,2020-06-05T08:30-0400,140,true,117,Woodman,0,2020-06-05T08:30-0400,0,,Set,60005,false,
TVMEVENTS,60006,60006,>LAM,,60006,,,2020-06-05T12:58:34.105-0400,2020-06-05T12:58:34.105-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T13:26:03.956-0400,2020-06-05T13:26:03.859-0400,117,,,,0,Clear,,TVM00250,false,UNASSIGNED,,Billbox Removed / Inserted,2020-06-05T08:35-0400,407,true,117,Woodman,1,2020-06-05T08:35-0400,0,,Set,60006,true,
TVMEVENTS,60007,60007,>LAM,,60007,,,2020-06-05T12:58:34.105-0400,2020-06-05T12:58:34.105-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T13:26:03.996-0400,2020-06-05T13:26:03.861-0400,117,,2020-06-05T08:40-0400,2020-06-05T08:40-0400,0,Clear,95,TVM00251,false,UNASSIGNED,,CSC Bin Full,2020-06-05T08:35-0400,212,true,117,Woodman,2,2020-06-05T08:35-0400,0,,Set,60007,true,
TVMEVENTS,40007,40007,>LAM,,40007,,,2020-06-05T13:28:33.883-0400,2020-06-05T13:28:33.883-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,SERVICES,2020-06-05T13:29:07.645-0400,2020-06-05T13:29:07.524-0400,117,,,,0,Clear,,TVM00251,false,UNASSIGNED,,CSC Bin Full,2020-06-05T08:55-0400,212,true,117,Woodman,2,2020-06-05T08:55-0400,0,,Set,40007,true,
TVMEVENTS,40006,40006,>LAM,,40006,,,2020-06-05T13:28:33.883-0400,2020-06-05T13:28:33.883-0400,-118.491957977768;34.01589208618721;0.0,1417.6;4098.5;0.0,,,FPTBRIDGETVMEVENTS,2020-06-05T13:28:34.044-0400,2020-06-05T13:28:33.920-0400,117,,,,0,,,TVM00250,false,UNASSIGNED,,Billbox Removed / Inserted,2020-06-05T08:55-0400,407,true,117,Woodman,1,2020-06-05T08:55-0400,0,,Set,40006,false,
TVMEVENTS,107_10,107_10,>LAM,,107_10,,,2020-06-08T11:50:03.798-0400,2020-06-08T11:50:03.798-0400,-118.49519205070465;34.01559537250431;0.0,438.4;3990.2;0.0,,,SERVICES,2020-06-08T11:51:19.423-0400,2020-06-08T11:51:19.308-0400,107,,,,0,,,TVM00707,true,ASSIGNED,John Smith,Billbox Removed / Inserted,2020-06-08T07:45-0400,407,true,107,Warner Center Transit Hub,1,2020-06-08T07:45-0400,0,,Set,107_10,false,
TVMEVENTS,109_10,109_10,>LAM,,109_10,,,2020-06-08T11:52:33.869-0400,2020-06-08T11:52:33.869-0400,-118.4946756946202;34.01589698427199;0.0,594.7;4100.3;0.0,,,FPTBRIDGETVMEVENTS,2020-06-08T11:52:33.996-0400,2020-06-08T11:52:33.886-0400,109,,,,0,,,TVM00798,false,UNASSIGNED,,CSC Bin Full,2020-06-08T07:45-0400,212,true,109,De Soto,2,2020-06-08T07:45-0400,0,,Set,109_10,false,
TVMEVENTS,30001,30001,>LAM,,30001,,,2020-06-10T10:53:33.777-0400,2020-06-10T10:53:33.777-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T10:53:33.895-0400,2020-06-10T10:53:33.799-0400,1711,,,,0,,,TVM00416,false,UNASSIGNED,,In Service,2020-06-10T06:30-0400,140,true,1711,Chatsworth,0,2020-06-10T06:30-0400,0,,Set,30001,false,
TVMEVENTS,30000,30000,>LAM,,30000,,,2020-06-10T10:53:33.777-0400,2020-06-10T10:53:33.777-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T10:53:33.912-0400,2020-06-10T10:53:33.798-0400,1711,,,,0,,,TVM00415,false,UNASSIGNED,,In Service,2020-06-10T06:30-0400,140,true,1711,Chatsworth,0,2020-06-10T06:30-0400,0,,Set,30000,false,
TVMEVENTS,30003,30003,>LAM,,30003,,,2020-06-10T11:19:05.658-0400,2020-06-10T11:19:05.658-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,SERVICES,2020-06-10T11:25:48.986-0400,2020-06-10T11:25:48.870-0400,1711,,,,0,Clear,,TVM00416,false,UNASSIGNED,,CSC Bin Full,2020-06-10T07:00-0400,212,true,1711,Chatsworth,2,2020-06-10T07:00-0400,0,,Set,30003,true,
TVMEVENTS,30002,30002,>LAM,,30002,,,2020-06-10T11:19:05.658-0400,2020-06-10T11:19:05.658-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T11:21:04.307-0400,2020-06-10T11:21:04.194-0400,1711,,2020-06-10T07:05-0400,2020-06-10T07:05-0400,0,Clear,95,TVM00415,false,UNASSIGNED,,Billbox Removed / Inserted,2020-06-10T07:00-0400,407,true,1711,Chatsworth,1,2020-06-10T07:00-0400,0,,Set,30002,true,
TVMEVENTS,30005,30005,>LAM,,30005,,,2020-06-10T11:26:34.653-0400,2020-06-10T11:26:34.653-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T11:26:34.766-0400,2020-06-10T11:26:34.670-0400,1711,,,,0,,,TVM00416,false,UNASSIGNED,,In Service,2020-06-10T07:10-0400,140,true,1711,Chatsworth,0,2020-06-10T07:10-0400,0,,Set,30005,false,
TVMEVENTS,30004,30004,>LAM,,30004,,,2020-06-10T11:26:34.653-0400,2020-06-10T11:26:34.653-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T11:26:34.766-0400,2020-06-10T11:26:34.670-0400,1711,,,,0,,,TVM00415,false,UNASSIGNED,,In Service,2020-06-10T07:10-0400,140,true,1711,Chatsworth,0,2020-06-10T07:10-0400,0,,Set,30004,false,
TVMEVENTS,30006,30006,>LAM,,30006,,,2020-06-10T11:29:35.311-0400,2020-06-10T11:29:35.311-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T11:29:35.433-0400,2020-06-10T11:29:35.328-0400,1711,,,,0,,,TVM00415,false,UNASSIGNED,,Billbox Removed / Inserted,2020-06-10T07:15-0400,407,true,1711,Chatsworth,1,2020-06-10T07:15-0400,0,,Set,30006,false,
TVMEVENTS,30007,30007,>LAM,,30007,,,2020-06-10T11:29:35.311-0400,2020-06-10T11:29:35.311-0400,-118.49517488450148;34.01712317211646;0.0,443.6;4548.2;0.0,,,FPTBRIDGETVMEVENTS,2020-06-10T11:32:05.941-0400,2020-06-10T11:32:05.828-0400,1711,,2020-06-10T07:20-0400,2020-06-10T07:20-0400,0,Clear,95,TVM00416,false,UNASSIGNED,,CSC Bin Full,2020-06-10T07:15-0400,212,true,1711,Chatsworth,2,2020-06-10T07:15-0400,0,,Set,30007,true,
